#id	fr	x	y	z	velocity	headway	rho
43	1232	1.2192	1.6387	0.0000	0.6345	0.7707	1.2480
42	1232	1.9899	1.6457	0.0000	0.5313	0.7349	1.3284
43	1233	1.2432	1.6380	0.0000	0.6417	0.7684	1.2549
42	1233	2.0116	1.6443	0.0000	0.5230	0.7457	1.3209
43	1234	1.2683	1.6385	0.0000	0.6455	0.7654	1.2611
42	1234	2.0337	1.6429	0.0000	0.5155	0.7565	1.3141
43	1235	1.2941	1.6405	0.0000	0.6488	0.7610	1.2680
42	1235	2.0551	1.6409	0.0000	0.5082	0.7667	1.3092
43	1236	1.3203	1.6447	0.0000	0.6465	0.7557	1.2748
42	1236	2.0760	1.6388	0.0000	0.5003	0.7759	1.3058
